SatisID,Tarih,NoktaID,UrunID,SorumluID,Miktar,Toplam_KG,Currency
2177,2024-08-05,8049,3001,111,10,5.0,TRY
2178,2024-08-05,8027,2002,105,1,0.25,TRY
2179,2024-08-05,8012,2007,104,7,1.75,TRY
2180,2024-08-05,8045,4001,105,7,10.5,TRY
2181,2024-08-06,8012,4005,104,10,3.0,TRY
2182,2024-08-06,8008,2004,109,10,2.5,AED
2183,2024-08-06,8001,4005,106,9,2.7,TRY
2184,2024-08-06,8055,2005,103,2,2.0,TRY
2185,2024-08-06,8001,2001,106,7,1.75,TRY
2186,2024-08-06,8055,2002,112,3,0.75,TRY
2187,2024-08-06,8028,2003,112,9,4.5,TRY
2188,2024-08-06,8011,2002,109,3,0.75,AED
2189,2024-08-06,8058,3001,106,2,1.0,TRY
2190,2024-08-06,8060,4003,104,4,3.2,TRY
2191,2024-08-06,8056,2001,105,7,1.75,TRY
2192,2024-08-07,8049,2006,101,1,0.25,TRY
2193,2024-08-07,8027,4005,105,3,0.9,TRY
2194,2024-08-07,8047,2003,112,5,2.5,TRY
2195,2024-08-07,8015,4002,110,1,3.0,TRY
2196,2024-08-07,8017,2007,102,3,0.75,TRY
2197,2024-08-07,8006,4005,103,10,3.0,TRY
2198,2024-08-07,8020,3003,106,9,9.0,TRY
2199,2024-08-07,8050,4004,101,3,1.8,TRY
2200,2024-08-07,8014,3003,105,8,8.0,TRY
2201,2024-08-07,8060,4003,104,6,4.8,TRY
2202,2024-08-07,8025,4004,102,2,1.2,TRY
2203,2024-08-07,8020,2001,106,4,1.0,TRY
2204,2024-08-07,8053,3003,104,9,9.0,TRY
2205,2024-08-07,8030,3001,103,4,2.0,TRY
2206,2024-08-07,8026,3002,102,7,7.0,TRY
2207,2024-08-08,8014,3001,105,6,3.0,TRY
2208,2024-08-08,8050,4001,102,8,12.0,TRY
2209,2024-08-08,8025,4001,101,6,9.0,TRY
2210,2024-08-08,8036,4003,101,5,4.0,TRY
2211,2024-08-08,8031,2007,102,10,2.5,TRY
2212,2024-08-08,8005,4003,103,9,7.2,TRY
2213,2024-08-08,8060,3001,104,7,3.5,TRY
2214,2024-08-08,8033,3002,106,6,6.0,TRY
2215,2024-08-08,8020,4003,106,8,6.4,TRY
2216,2024-08-08,8052,2003,111,4,2.0,TRY
2217,2024-08-08,8039,4005,102,9,2.7,TRY
2218,2024-08-08,8018,3002,106,2,2.0,TRY
2219,2024-08-08,8035,2006,103,6,1.5,TRY
2220,2024-08-08,8047,2001,112,5,1.25,TRY
2221,2024-08-08,8049,2003,111,3,1.5,TRY
2222,2024-08-09,8026,2006,111,9,2.25,TRY
2223,2024-08-09,8056,2007,105,9,2.25,TRY
2224,2024-08-09,8005,4004,103,2,1.2,TRY
2225,2024-08-09,8013,3001,108,5,2.5,EUR
2226,2024-08-09,8001,2007,106,2,0.5,TRY
2227,2024-08-09,8008,2003,109,9,4.5,AED
2228,2024-08-09,8046,4005,108,6,1.8,EUR
2229,2024-08-09,8045,2001,105,10,2.5,TRY
2230,2024-08-09,8057,4004,103,7,4.2,TRY
2231,2024-08-09,8035,4004,103,2,1.2,TRY
2232,2024-08-09,8013,2007,108,2,0.5,EUR
2233,2024-08-09,8043,2001,103,8,2.0,TRY
2234,2024-08-09,8037,3002,111,4,4.0,TRY
2235,2024-08-09,8003,3003,104,10,10.0,TRY
2236,2024-08-09,8045,4002,105,6,18.0,TRY
2237,2024-08-10,8022,2001,103,8,2.0,TRY
2238,2024-08-10,8052,2007,111,6,1.5,TRY
2239,2024-08-10,8034,4001,105,10,15.0,TRY
2240,2024-08-10,8047,4002,103,7,21.0,TRY
2241,2024-08-10,8029,2004,106,1,0.25,TRY
2242,2024-08-10,8026,2006,111,6,1.5,TRY
2243,2024-08-10,8023,3002,102,6,6.0,TRY
2244,2024-08-10,8053,2005,104,6,6.0,TRY
2245,2024-08-11,8028,4003,103,10,8.0,TRY
2246,2024-08-11,8055,4005,112,8,2.4,TRY
2247,2024-08-11,8056,3003,105,9,9.0,TRY
2248,2024-08-11,8032,4004,112,7,4.2,TRY
2249,2024-08-11,8053,4003,104,7,5.6,TRY
2250,2024-08-11,8058,4005,106,10,3.0,TRY
2251,2024-08-11,8029,4001,106,9,13.5,TRY
2252,2024-08-12,8043,2001,112,7,1.75,TRY
2253,2024-08-12,8033,2005,106,5,5.0,TRY
2254,2024-08-12,8010,3003,109,1,1.0,AED
2255,2024-08-12,8055,3001,112,1,0.5,TRY
2256,2024-08-12,8059,2002,107,10,2.5,TRY
2257,2024-08-12,8005,2004,103,2,0.5,TRY
2258,2024-08-12,8052,2007,111,4,1.0,TRY
2259,2024-08-12,8059,2006,104,2,0.5,TRY
2260,2024-08-12,8002,2004,106,7,1.75,TRY
2261,2024-08-12,8043,2006,103,3,0.75,TRY
2262,2024-08-13,8040,4002,105,10,30.0,TRY
2263,2024-08-13,8053,3003,104,6,6.0,TRY
2264,2024-08-13,8032,4005,112,5,1.5,TRY
2265,2024-08-13,8023,2005,102,2,2.0,TRY
2266,2024-08-13,8036,3002,111,6,6.0,TRY
2267,2024-08-13,8023,2002,102,1,0.25,TRY
2268,2024-08-13,8060,4004,104,2,1.2,TRY
2269,2024-08-14,8018,4001,106,1,1.5,TRY
2270,2024-08-14,8008,2007,109,7,1.75,AED
2271,2024-08-14,8028,4003,102,3,2.4,TRY
2272,2024-08-14,8048,3003,105,3,3.0,TRY
2273,2024-08-14,8012,4004,104,6,3.6,TRY
2274,2024-08-14,8055,4001,103,2,3.0,TRY
2275,2024-08-14,8026,4004,102,4,2.4,TRY
2276,2024-08-14,8051,2001,111,9,2.25,TRY
2277,2024-08-14,8023,2006,101,2,0.5,TRY
2278,2024-08-14,8025,2001,102,3,0.75,TRY
2279,2024-08-14,8037,2001,101,10,2.5,TRY
2280,2024-08-14,8030,2005,103,9,9.0,TRY
2281,2024-08-14,8049,4002,101,7,21.0,TRY
2282,2024-08-14,8017,2007,111,8,2.0,TRY
2283,2024-08-15,8031,2005,102,5,5.0,TRY
2284,2024-08-15,8013,2007,108,1,0.25,EUR
2285,2024-08-15,8034,2003,105,6,3.0,TRY
2286,2024-08-15,8019,3002,103,6,6.0,TRY
2287,2024-08-15,8054,4005,110,10,3.0,USD
2288,2024-08-16,8054,4005,110,7,2.1,USD
2289,2024-08-16,8013,3003,108,1,1.0,EUR
2290,2024-08-16,8006,3001,108,1,0.5,TRY
2291,2024-08-16,8024,2006,111,4,1.0,TRY
2292,2024-08-16,8027,2005,105,4,4.0,TRY
2293,2024-08-16,8020,4004,106,6,3.6,TRY
2294,2024-08-17,8032,4003,112,7,5.6,TRY
2295,2024-08-17,8055,2004,103,1,0.25,TRY
2296,2024-08-17,8032,2005,103,6,6.0,TRY
2297,2024-08-17,8058,2007,106,9,2.25,TRY
2298,2024-08-17,8057,4002,112,8,24.0,TRY
2299,2024-08-17,8028,2002,101,7,1.75,TRY
2300,2024-08-17,8052,2001,101,8,2.0,TRY
2301,2024-08-17,8016,2001,105,2,0.5,TRY
2302,2024-08-17,8051,4002,111,9,27.0,TRY
2303,2024-08-17,8001,3002,106,8,8.0,TRY
2304,2024-08-17,8055,4003,112,8,6.4,TRY
2305,2024-08-17,8029,4001,106,5,7.5,TRY
2306,2024-08-17,8017,2007,102,1,0.25,TRY
2307,2024-08-17,8050,4004,101,7,4.2,TRY
2308,2024-08-18,8020,2001,106,7,1.75,TRY
2309,2024-08-18,8050,3003,111,7,7.0,TRY
2310,2024-08-18,8004,4004,105,2,1.2,TRY
2311,2024-08-18,8058,4004,106,7,4.2,TRY
2312,2024-08-18,8045,2003,105,10,5.0,TRY
2313,2024-08-18,8011,4003,109,3,2.4,AED
2314,2024-08-18,8010,3002,109,7,7.0,AED
2315,2024-08-18,8040,3003,105,10,10.0,TRY
2316,2024-08-18,8040,4005,105,3,0.9,TRY
2317,2024-08-18,8009,2002,104,4,1.0,TRY
2318,2024-08-18,8059,3001,109,1,0.5,TRY
2319,2024-08-19,8058,2004,106,6,1.5,TRY
2320,2024-08-19,8043,3001,112,9,4.5,TRY
2321,2024-08-19,8018,2004,106,1,0.25,TRY
2322,2024-08-19,8032,3001,112,5,2.5,TRY
2323,2024-08-19,8043,2001,112,3,0.75,TRY
2324,2024-08-19,8023,4005,101,4,1.2,TRY
2325,2024-08-19,8055,4002,112,8,24.0,TRY
2326,2024-08-20,8030,2001,103,1,0.25,TRY
2327,2024-08-20,8037,2004,101,4,1.0,TRY
2328,2024-08-20,8013,2007,108,2,0.5,EUR
2329,2024-08-20,8037,4005,111,5,1.5,TRY
2330,2024-08-20,8015,2001,105,2,0.5,TRY
2331,2024-08-20,8046,2003,108,5,2.5,EUR
2332,2024-08-20,8021,3002,112,6,6.0,TRY
2333,2024-08-21,8024,3002,102,5,5.0,TRY
2334,2024-08-21,8020,4004,106,1,0.6,TRY
2335,2024-08-21,8007,4001,105,2,3.0,TRY
2336,2024-08-21,8014,4001,105,2,3.0,TRY
2337,2024-08-21,8024,2007,102,5,1.25,TRY
2338,2024-08-21,8038,3001,107,5,2.5,TRY
2339,2024-08-21,8041,2004,110,10,2.5,TRY
2340,2024-08-21,8033,2007,106,5,1.25,TRY
2341,2024-08-21,8002,2001,105,9,2.25,TRY
2342,2024-08-21,8050,3002,111,9,9.0,TRY
2343,2024-08-21,8044,4002,108,2,6.0,EUR
2344,2024-08-21,8055,2003,112,2,1.0,TRY
2345,2024-08-22,8046,2001,108,8,2.0,EUR
2346,2024-08-22,8027,3003,105,7,7.0,TRY
2347,2024-08-22,8047,4001,112,9,13.5,TRY
2348,2024-08-22,8017,2004,102,8,2.0,TRY
2349,2024-08-22,8006,4005,103,1,0.3,TRY
2350,2024-08-23,8034,2005,105,6,6.0,TRY
2351,2024-08-23,8036,4002,111,8,24.0,TRY
2352,2024-08-23,8046,2002,108,2,0.5,EUR
2353,2024-08-23,8015,4002,101,4,12.0,TRY
2354,2024-08-23,8060,3003,104,6,6.0,TRY
2355,2024-08-23,8003,3002,104,9,9.0,TRY
2356,2024-08-23,8009,2002,104,7,1.75,TRY
2357,2024-08-23,8023,2006,102,3,0.75,TRY
2358,2024-08-23,8045,3003,105,5,5.0,TRY
2359,2024-08-23,8013,2005,108,9,9.0,EUR
2360,2024-08-23,8005,2005,112,6,6.0,TRY
2361,2024-08-23,8021,3003,112,4,4.0,TRY
2362,2024-08-23,8023,2005,111,8,8.0,TRY
2363,2024-08-23,8051,4004,102,4,2.4,TRY
2364,2024-08-24,8009,2006,104,4,1.0,TRY
2365,2024-08-24,8020,4005,106,5,1.5,TRY
2366,2024-08-24,8058,2002,106,9,2.25,TRY
2367,2024-08-24,8022,2006,112,10,2.5,TRY
2368,2024-08-24,8002,4002,110,2,6.0,TRY
2369,2024-08-24,8058,3001,106,4,2.0,TRY
2370,2024-08-24,8033,2002,106,2,0.5,TRY
2371,2024-08-24,8026,2006,102,6,1.5,TRY
2372,2024-08-24,8001,2007,106,8,2.0,TRY
2373,2024-08-25,8059,3003,112,3,3.0,TRY
2374,2024-08-25,8002,4001,109,5,7.5,TRY
2375,2024-08-25,8023,4005,101,10,3.0,TRY
2376,2024-08-25,8014,2003,105,7,3.5,TRY
2377,2024-08-25,8019,2003,103,4,2.0,TRY
2378,2024-08-25,8038,2006,110,4,1.0,TRY
2379,2024-08-25,8013,2005,108,2,2.0,EUR
2380,2024-08-25,8035,4004,103,10,6.0,TRY
2381,2024-08-25,8057,3002,103,4,4.0,TRY
2382,2024-08-26,8016,3003,105,9,9.0,TRY
2383,2024-08-26,8057,2002,103,8,2.0,TRY
2384,2024-08-26,8042,4004,109,8,4.8,AED
2385,2024-08-26,8021,4003,103,10,8.0,TRY
2386,2024-08-26,8014,4004,105,1,0.6,TRY
2387,2024-08-26,8012,2003,104,4,2.0,TRY
2388,2024-08-26,8026,4003,101,1,0.8,TRY
2389,2024-08-26,8044,4004,108,1,0.6,EUR
2390,2024-08-26,8048,2006,105,8,2.0,TRY
2391,2024-08-26,8021,2004,112,7,1.75,TRY
2392,2024-08-26,8014,2007,105,4,1.0,TRY
2393,2024-08-27,8051,2002,102,7,1.75,TRY
2394,2024-08-27,8016,2004,105,2,0.5,TRY
2395,2024-08-27,8001,2003,106,5,2.5,TRY
2396,2024-08-27,8038,3002,105,8,8.0,TRY
2397,2024-08-27,8034,4002,105,4,12.0,TRY
2398,2024-08-27,8032,2001,103,3,0.75,TRY
2399,2024-08-27,8041,2003,110,5,2.5,TRY
2400,2024-08-27,8009,2006,104,3,0.75,TRY
2401,2024-08-27,8032,2002,112,10,2.5,TRY
2402,2024-08-27,8040,2001,105,3,0.75,TRY
2403,2024-08-27,8014,2005,105,7,7.0,TRY
2404,2024-08-27,8020,2002,106,2,0.5,TRY
2405,2024-08-27,8019,4004,112,8,4.8,TRY
2406,2024-08-27,8021,2002,103,7,1.75,TRY
2407,2024-08-28,8058,2003,106,1,0.5,TRY
2408,2024-08-28,8037,2002,101,7,1.75,TRY
2409,2024-08-28,8059,2007,112,1,0.25,TRY
2410,2024-08-28,8030,2002,103,7,1.75,TRY
2411,2024-08-28,8043,2007,103,3,0.75,TRY
2412,2024-08-28,8034,4003,105,1,0.8,TRY
2413,2024-08-29,8046,2007,108,8,2.0,EUR
2414,2024-08-29,8030,3002,112,1,1.0,TRY
2415,2024-08-29,8053,2001,104,6,1.5,TRY
2416,2024-08-29,8014,2004,105,9,2.25,TRY
2417,2024-08-29,8047,3002,112,7,7.0,TRY
2418,2024-08-29,8050,2006,111,2,0.5,TRY
2419,2024-08-29,8022,2006,103,4,1.0,TRY
2420,2024-08-29,8018,4005,106,2,0.6,TRY
2421,2024-08-29,8013,4005,108,5,1.5,EUR
2422,2024-08-29,8060,2005,104,6,6.0,TRY
2423,2024-08-29,8004,3002,105,8,8.0,TRY
2424,2024-08-30,8009,3003,104,10,10.0,TRY
2425,2024-08-30,8015,2004,104,8,2.0,TRY
2426,2024-08-30,8045,4002,105,1,3.0,TRY
2427,2024-08-30,8024,4001,102,3,4.5,TRY
2428,2024-08-30,8001,4003,106,3,2.4,TRY
2429,2024-08-30,8019,4004,112,2,1.2,TRY
2430,2024-08-30,8030,2001,103,4,1.0,TRY
2431,2024-08-30,8052,3003,111,1,1.0,TRY
2432,2024-08-30,8025,2003,102,8,4.0,TRY
2433,2024-08-31,8024,4001,111,4,6.0,TRY
2434,2024-08-31,8052,2004,102,5,1.25,TRY
2435,2024-08-31,8045,4004,105,4,2.4,TRY
2436,2024-08-31,8022,2001,112,1,0.25,TRY
2437,2024-08-31,8020,2004,106,4,1.0,TRY
2438,2024-08-31,8020,2004,106,4,1.0,TRY
2439,2024-08-31,8015,2004,112,3,0.75,TRY
2440,2024-09-01,8042,4003,109,1,0.8,AED
2441,2024-09-01,8005,2001,112,8,2.0,TRY
2442,2024-09-01,8009,4003,104,5,4.0,TRY
2443,2024-09-01,8049,4003,102,5,4.0,TRY
2444,2024-09-01,8029,2007,106,5,1.25,TRY
2445,2024-09-01,8033,2006,106,7,1.75,TRY
2446,2024-09-01,8024,4004,102,6,3.6,TRY
2447,2024-09-01,8051,2005,101,8,8.0,TRY
2448,2024-09-01,8036,2007,102,3,0.75,TRY
2449,2024-09-01,8024,4003,111,3,2.4,TRY
2450,2024-09-01,8034,3003,105,1,1.0,TRY
2451,2024-09-01,8006,2007,101,7,1.75,TRY
2452,2024-09-01,8055,4001,112,8,12.0,TRY
2453,2024-09-01,8040,4001,105,3,4.5,TRY
2454,2024-09-01,8002,2005,102,2,2.0,TRY
2455,2024-09-02,8015,2003,105,10,5.0,TRY
2456,2024-09-02,8035,2004,112,10,2.5,TRY
2457,2024-09-02,8003,4001,104,3,4.5,TRY
2458,2024-09-02,8003,2001,104,4,1.0,TRY
2459,2024-09-02,8032,2007,112,6,1.5,TRY
2460,2024-09-02,8011,2004,109,5,1.25,AED
2461,2024-09-02,8003,3001,104,5,2.5,TRY
2462,2024-09-02,8042,3001,109,9,4.5,AED
2463,2024-09-02,8019,2007,103,8,2.0,TRY
2464,2024-09-02,8033,3003,106,9,9.0,TRY
2465,2024-09-02,8050,4001,101,6,9.0,TRY
2466,2024-09-02,8015,4005,112,8,2.4,TRY
2467,2024-09-02,8011,2004,109,6,1.5,AED
2468,2024-09-03,8051,3003,101,10,10.0,TRY
2469,2024-09-03,8013,2007,108,1,0.25,EUR
2470,2024-09-03,8052,2007,111,2,0.5,TRY
2471,2024-09-03,8025,3003,102,4,4.0,TRY
2472,2024-09-03,8015,2002,101,2,0.5,TRY
2473,2024-09-03,8024,4004,101,5,3.0,TRY
2474,2024-09-03,8057,4001,103,7,10.5,TRY
2475,2024-09-03,8021,4005,112,2,0.6,TRY
2476,2024-09-03,8018,3001,106,1,0.5,TRY
2477,2024-09-03,8004,2006,105,6,1.5,TRY
2478,2024-09-04,8030,4003,112,5,4.0,TRY
2479,2024-09-04,8036,2001,111,4,1.0,TRY
2480,2024-09-04,8001,2001,106,7,1.75,TRY
2481,2024-09-04,8054,4005,110,7,2.1,USD
2482,2024-09-04,8024,3001,101,4,2.0,TRY
2483,2024-09-04,8011,4002,109,4,12.0,AED
2484,2024-09-04,8037,3003,111,2,2.0,TRY
2485,2024-09-05,8024,4002,101,8,24.0,TRY
2486,2024-09-05,8025,3003,111,6,6.0,TRY
2487,2024-09-05,8008,4005,109,3,0.9,AED
2488,2024-09-05,8024,2001,102,1,0.25,TRY
2489,2024-09-05,8035,3001,103,7,3.5,TRY
2490,2024-09-06,8018,4002,106,5,15.0,TRY
2491,2024-09-06,8059,3003,101,7,7.0,TRY
2492,2024-09-06,8005,4002,112,10,30.0,TRY
2493,2024-09-06,8021,4001,103,9,13.5,TRY
2494,2024-09-06,8012,4004,104,6,3.6,TRY
2495,2024-09-06,8051,2002,111,7,1.75,TRY
2496,2024-09-07,8039,2003,102,5,2.5,TRY
2497,2024-09-07,8002,2004,110,5,1.25,TRY
2498,2024-09-07,8046,4004,108,4,2.4,EUR
2499,2024-09-07,8044,2003,108,10,5.0,EUR
2500,2024-09-07,8025,4002,101,7,21.0,TRY
2501,2024-09-07,8016,2007,105,6,1.5,TRY
2502,2024-09-07,8012,2006,104,3,0.75,TRY
2503,2024-09-07,8007,2005,105,4,4.0,TRY
2504,2024-09-07,8038,2004,110,7,1.75,TRY
2505,2024-09-07,8031,2006,111,1,0.25,TRY
2506,2024-09-07,8013,4002,108,6,18.0,EUR
2507,2024-09-07,8008,2002,109,10,2.5,AED
2508,2024-09-08,8005,4003,112,6,4.8,TRY
2509,2024-09-08,8015,4005,111,9,2.7,TRY
2510,2024-09-08,8040,2007,105,8,2.0,TRY
2511,2024-09-08,8041,3003,101,4,4.0,TRY
2512,2024-09-08,8059,3002,111,7,7.0,TRY
2513,2024-09-08,8003,3001,104,6,3.0,TRY
2514,2024-09-08,8054,4002,110,10,30.0,USD
2515,2024-09-08,8020,3002,106,1,1.0,TRY
2516,2024-09-08,8040,2003,105,10,5.0,TRY
2517,2024-09-08,8012,2004,104,1,0.25,TRY
2518,2024-09-08,8051,4001,102,7,10.5,TRY
2519,2024-09-08,8049,3003,111,5,5.0,TRY
2520,2024-09-08,8025,4001,102,4,6.0,TRY
2521,2024-09-08,8057,4005,112,10,3.0,TRY
2522,2024-09-09,8052,4002,111,9,27.0,TRY
2523,2024-09-09,8050,4002,101,6,18.0,TRY
2524,2024-09-09,8027,3001,105,9,4.5,TRY
2525,2024-09-09,8039,3003,101,10,10.0,TRY
2526,2024-09-09,8059,4001,109,1,1.5,TRY
2527,2024-09-10,8012,2002,104,6,1.5,TRY
2528,2024-09-10,8033,2005,106,9,9.0,TRY
2529,2024-09-10,8038,2003,108,5,2.5,TRY
2530,2024-09-10,8007,3002,105,9,9.0,TRY
2531,2024-09-10,8023,2004,101,7,1.75,TRY
2532,2024-09-10,8034,3002,105,5,5.0,TRY
2533,2024-09-11,8047,4004,103,8,4.8,TRY
2534,2024-09-11,8002,2007,105,9,2.25,TRY
2535,2024-09-11,8058,2007,106,9,2.25,TRY
2536,2024-09-11,8035,2006,112,1,0.25,TRY
2537,2024-09-11,8050,2003,111,5,2.5,TRY
2538,2024-09-11,8016,4001,105,2,3.0,TRY
2539,2024-09-11,8044,4005,108,1,0.3,EUR
2540,2024-09-11,8017,3003,102,10,10.0,TRY
2541,2024-09-11,8032,4005,103,8,2.4,TRY
2542,2024-09-11,8039,2006,101,1,0.25,TRY
2543,2024-09-11,8040,4001,105,9,13.5,TRY
2544,2024-09-11,8035,4005,112,2,0.6,TRY
2545,2024-09-11,8043,2005,103,9,9.0,TRY
2546,2024-09-11,8029,2004,106,10,2.5,TRY
2547,2024-09-12,8025,2002,111,1,0.25,TRY
2548,2024-09-12,8003,2003,104,8,4.0,TRY
2549,2024-09-12,8056,2001,105,1,0.25,TRY
2550,2024-09-12,8039,3001,111,2,1.0,TRY
2551,2024-09-12,8055,3003,103,3,3.0,TRY
2552,2024-09-12,8019,4004,112,2,1.2,TRY
2553,2024-09-12,8011,2003,109,1,0.5,AED
2554,2024-09-12,8047,4005,103,10,3.0,TRY
2555,2024-09-12,8009,2004,104,2,0.5,TRY
2556,2024-09-12,8005,3003,112,9,9.0,TRY
2557,2024-09-13,8007,4003,105,6,4.8,TRY
2558,2024-09-13,8051,4005,111,2,0.6,TRY
2559,2024-09-13,8038,3002,107,6,6.0,TRY
2560,2024-09-13,8012,2003,104,4,2.0,TRY
2561,2024-09-13,8032,2001,112,5,1.25,TRY
2562,2024-09-14,8032,2001,112,4,1.0,TRY
2563,2024-09-14,8002,2005,104,8,8.0,TRY
2564,2024-09-14,8047,4001,103,10,15.0,TRY
2565,2024-09-14,8046,4004,108,4,2.4,EUR
2566,2024-09-14,8008,2006,109,5,1.25,AED
2567,2024-09-14,8016,2003,105,6,3.0,TRY
2568,2024-09-15,8015,2003,106,8,4.0,TRY
2569,2024-09-15,8049,2003,102,6,3.0,TRY
2570,2024-09-15,8035,2007,112,9,2.25,TRY
2571,2024-09-15,8049,3003,101,7,7.0,TRY
2572,2024-09-15,8043,3002,103,4,4.0,TRY
2573,2024-09-16,8057,4002,112,4,12.0,TRY
2574,2024-09-16,8041,3002,104,7,7.0,TRY
2575,2024-09-16,8022,2007,112,5,1.25,TRY
2576,2024-09-16,8037,2004,101,6,1.5,TRY
2577,2024-09-16,8036,3001,111,10,5.0,TRY
2578,2024-09-17,8003,4005,104,10,3.0,TRY
2579,2024-09-17,8040,2001,105,9,2.25,TRY
2580,2024-09-17,8051,4002,102,1,3.0,TRY
2581,2024-09-17,8034,3002,105,4,4.0,TRY
2582,2024-09-17,8010,3002,109,7,7.0,AED
2583,2024-09-17,8016,3003,105,2,2.0,TRY
2584,2024-09-17,8004,4003,105,2,1.6,TRY
2585,2024-09-17,8030,2001,112,4,1.0,TRY
2586,2024-09-18,8013,2001,108,3,0.75,EUR
2587,2024-09-18,8019,4005,103,9,2.7,TRY
2588,2024-09-18,8045,3001,105,9,4.5,TRY
2589,2024-09-18,8024,3001,102,10,5.0,TRY
2590,2024-09-18,8058,2005,106,7,7.0,TRY
2591,2024-09-18,8034,2007,105,2,0.5,TRY
2592,2024-09-18,8012,2001,104,9,2.25,TRY
2593,2024-09-18,8009,2001,104,6,1.5,TRY
2594,2024-09-18,8043,4004,103,10,6.0,TRY
2595,2024-09-18,8011,4002,109,5,15.0,AED
2596,2024-09-19,8050,2003,111,3,1.5,TRY
2597,2024-09-19,8053,2003,104,2,1.0,TRY
2598,2024-09-19,8038,2003,110,4,2.0,TRY
2599,2024-09-19,8050,3003,111,6,6.0,TRY
2600,2024-09-19,8002,4002,103,1,3.0,TRY
2601,2024-09-20,8010,3003,109,6,6.0,AED
2602,2024-09-20,8021,4005,112,2,0.6,TRY
2603,2024-09-20,8018,2002,106,5,1.25,TRY
2604,2024-09-20,8053,4002,104,7,21.0,TRY
2605,2024-09-20,8008,4001,109,9,13.5,AED
2606,2024-09-21,8040,4001,105,6,9.0,TRY
2607,2024-09-21,8052,2002,101,9,2.25,TRY
2608,2024-09-21,8012,2001,104,4,1.0,TRY
2609,2024-09-21,8038,2006,105,2,0.5,TRY
2610,2024-09-21,8047,2006,112,10,2.5,TRY
2611,2024-09-21,8033,4001,106,8,12.0,TRY
2612,2024-09-21,8007,3001,105,4,2.0,TRY
2613,2024-09-21,8036,4002,101,1,3.0,TRY
2614,2024-09-21,8017,2002,111,8,2.0,TRY
2615,2024-09-21,8009,2001,104,7,1.75,TRY
2616,2024-09-21,8053,2003,104,10,5.0,TRY
2617,2024-09-22,8014,2003,105,6,3.0,TRY
2618,2024-09-22,8049,2002,102,3,0.75,TRY
2619,2024-09-22,8027,2002,105,4,1.0,TRY
2620,2024-09-22,8027,3003,105,10,10.0,TRY
2621,2024-09-22,8039,2001,102,9,2.25,TRY
2622,2024-09-22,8056,2002,105,5,1.25,TRY
2623,2024-09-22,8010,3001,109,7,3.5,AED
2624,2024-09-22,8038,2003,112,6,3.0,TRY
2625,2024-09-22,8021,4003,103,4,3.2,TRY
2626,2024-09-22,8033,4005,106,6,1.8,TRY
2627,2024-09-23,8037,3003,111,7,7.0,TRY
2628,2024-09-23,8054,2005,110,9,9.0,USD
2629,2024-09-23,8058,2001,106,5,1.25,TRY
2630,2024-09-23,8045,2002,105,8,2.0,TRY
2631,2024-09-23,8003,4001,104,4,6.0,TRY
2632,2024-09-24,8007,4002,105,9,27.0,TRY
2633,2024-09-24,8014,3003,105,1,1.0,TRY
2634,2024-09-24,8016,2006,105,8,2.0,TRY
2635,2024-09-24,8010,3001,109,3,1.5,AED
2636,2024-09-24,8053,2002,104,1,0.25,TRY
2637,2024-09-24,8023,2006,111,4,1.0,TRY
2638,2024-09-24,8020,4001,106,1,1.5,TRY
2639,2024-09-24,8014,3003,105,6,6.0,TRY
2640,2024-09-24,8021,2005,103,4,4.0,TRY
2641,2024-09-24,8014,3001,105,10,5.0,TRY
2642,2024-09-24,8034,4001,105,10,15.0,TRY
2643,2024-09-25,8012,4003,104,6,4.8,TRY
2644,2024-09-25,8041,4003,105,3,2.4,TRY
2645,2024-09-25,8010,2001,109,6,1.5,AED
2646,2024-09-25,8059,2006,112,7,1.75,TRY
2647,2024-09-25,8008,2007,109,8,2.0,AED
2648,2024-09-25,8047,2007,103,3,0.75,TRY
2649,2024-09-25,8035,2003,112,8,4.0,TRY
2650,2024-09-25,8033,4003,106,5,4.0,TRY
2651,2024-09-26,8016,2007,105,4,1.0,TRY
2652,2024-09-26,8037,4003,101,7,5.6,TRY
2653,2024-09-26,8052,2003,111,4,2.0,TRY
2654,2024-09-26,8040,4003,105,5,4.0,TRY
2655,2024-09-26,8024,3003,102,7,7.0,TRY
2656,2024-09-26,8021,3003,103,9,9.0,TRY
2657,2024-09-26,8060,2003,104,5,2.5,TRY
2658,2024-09-26,8039,2004,102,4,1.0,TRY
2659,2024-09-26,8006,4004,105,10,6.0,TRY
2660,2024-09-26,8005,2004,103,1,0.25,TRY
2661,2024-09-26,8058,4005,106,6,1.8,TRY
2662,2024-09-26,8013,3003,108,10,10.0,EUR
2663,2024-09-26,8005,3001,103,4,2.0,TRY
2664,2024-09-26,8045,4005,105,9,2.7,TRY
2665,2024-09-27,8046,3003,108,1,1.0,EUR
2666,2024-09-27,8039,2002,101,4,1.0,TRY
2667,2024-09-27,8002,2005,112,10,10.0,TRY
2668,2024-09-27,8018,3002,106,4,4.0,TRY
2669,2024-09-27,8030,4005,103,10,3.0,TRY
2670,2024-09-27,8019,2004,103,9,2.25,TRY
2671,2024-09-27,8057,2004,103,8,2.0,TRY
2672,2024-09-27,8049,2006,102,10,2.5,TRY
2673,2024-09-27,8005,2006,103,8,2.0,TRY
2674,2024-09-28,8017,4002,102,10,30.0,TRY
2675,2024-09-28,8048,2001,105,2,0.5,TRY
