Tarih,SorumluID,UrunID,Hedef_Adet,Hedef_KG,Hedef_Net_Satis,Hedef_EBIT
2024-07-27,105,2006,3,0.75,1517.62,502.9
2024-07-27,108,4001,6,9.0,16086.28,4215.05
2024-07-27,109,2002,2,0.5,1058.25,300.81
2024-07-27,109,3002,10,10.0,5090.81,1354.28
2024-07-27,109,4001,6,9.0,16376.1,4600.88
2024-07-27,110,2002,9,2.25,4351.65,981.81
2024-07-27,110,4001,9,13.5,23894.74,9192.21
2024-07-27,111,4002,4,12.0,10925.84,1606.46
2024-07-27,112,4005,7,2.1,17980.83,5388.8
2024-07-28,101,2003,4,2.0,2117.98,754.68
2024-07-28,102,4002,11,33.0,27032.04,3472.33
2024-07-28,104,4004,1,0.6,2542.31,875.28
2024-07-28,105,2005,2,2.0,1076.97,395.93
2024-07-28,105,2007,10,2.5,5041.55,1866.86
2024-07-28,109,4001,9,13.5,21701.39,7489.4
2024-07-28,109,4002,8,24.0,20160.83,792.08
2024-07-28,110,2003,10,5.0,5065.46,1483.06
2024-07-28,112,3002,3,3.0,1560.84,528.79
2024-07-29,103,4004,9,5.4,23082.89,7704.21
2024-07-29,105,3002,10,10.0,5259.45,1664.18
2024-07-29,110,4002,5,15.0,13756.91,2396.17
2024-07-29,111,2001,3,0.75,1554.67,522.05
2024-07-29,111,4001,3,4.5,7572.71,2884.36
2024-07-30,103,3003,1,1.0,518.36,161.58
2024-07-30,104,2002,10,2.5,5073.26,1771.78
2024-07-30,105,4002,4,12.0,10750.41,2078.03
2024-07-30,106,2006,7,1.75,3795.48,1428.08
2024-07-30,106,3001,3,1.5,1580.92,552.79
2024-07-30,106,3002,8,8.0,4214.82,1472.81
2024-07-30,106,3003,7,7.0,3721.25,1239.2
2024-07-30,110,2002,4,1.0,2024.02,552.82
2024-07-30,110,3001,5,2.5,2751.97,781.37
2024-07-30,112,2007,8,2.0,4161.89,1484.92
2024-07-31,101,2003,7,3.5,3660.44,1337.95
2024-07-31,101,4002,8,24.0,20393.56,3358.37
2024-07-31,102,2005,3,3.0,1563.46,551.24
2024-07-31,102,2006,6,1.5,3166.84,997.51
2024-07-31,103,4001,7,10.5,19093.36,7492.4
2024-07-31,103,4002,9,27.0,23533.17,3499.44
2024-07-31,105,2001,4,1.0,2140.36,771.86
2024-07-31,105,4001,8,12.0,20224.69,7116.32
2024-07-31,108,2002,10,2.5,4819.15,1292.67
2024-07-31,108,4004,3,1.8,8159.14,2342.06
2024-07-31,111,4002,7,21.0,19124.81,2503.4
2024-07-31,112,3003,7,7.0,3735.65,1334.25
2024-07-31,112,4002,9,27.0,23386.85,3421.55
2024-08-01,102,2003,2,1.0,1017.99,379.52
2024-08-01,102,3003,7,7.0,3735.88,1209.19
2024-08-01,103,2006,10,2.5,4941.04,1697.43
2024-08-01,105,2002,10,2.5,4808.12,1650.83
2024-08-01,105,2007,6,1.5,3199.6,1084.55
2024-08-01,109,2003,3,1.5,1635.72,450.46
2024-08-01,111,2007,11,2.75,5518.22,2078.97
2024-08-01,112,2006,3,0.75,1620.57,568.85
2024-08-01,112,3002,7,7.0,3696.78,1222.63
2024-08-02,101,2006,2,0.5,1098.13,352.72
2024-08-02,102,2001,11,2.75,5303.77,1628.67
2024-08-02,102,2007,13,3.25,6543.02,2296.0
2024-08-02,102,3002,4,4.0,2098.46,763.05
2024-08-02,103,4001,10,15.0,25461.58,8842.22
2024-08-02,104,4004,8,4.8,20387.26,6649.11
2024-08-02,105,2003,7,3.5,3745.88,1221.02
2024-08-02,105,3003,8,8.0,4048.83,1574.15
2024-08-02,105,4002,4,12.0,10338.46,1546.73
2024-08-02,105,4004,5,3.0,13595.54,4867.58
2024-08-02,107,2004,10,2.5,4904.62,1768.05
2024-08-02,108,4005,9,2.7,21731.41,4148.62
2024-08-02,111,2005,1,1.0,518.5,174.69
2024-08-02,111,3003,5,5.0,2715.16,989.57
2024-08-03,102,4005,6,1.8,15448.94,4677.2
2024-08-03,103,4004,7,4.2,18812.21,6877.06
2024-08-03,104,2004,10,2.5,4874.48,1730.1
2024-08-03,105,2005,7,7.0,3545.56,1214.61
2024-08-03,105,3001,18,9.0,9025.99,3089.27
2024-08-03,106,2004,2,0.5,1021.68,390.03
2024-08-03,106,2006,5,1.25,2557.79,894.74
2024-08-03,106,4001,4,6.0,10467.17,3524.44
2024-08-03,108,4002,4,12.0,10282.74,895.71
2024-08-03,109,2003,1,0.5,532.98,146.94
2024-08-03,109,3002,8,8.0,4194.42,1112.79
2024-08-04,102,2001,9,2.25,4738.71,1632.43
2024-08-04,102,3002,7,7.0,3737.93,1280.65
2024-08-04,102,4005,9,2.7,23541.95,6327.52
2024-08-04,104,3001,2,1.0,1035.79,387.67
2024-08-04,105,2001,8,2.0,4237.78,1445.56
2024-08-04,105,4003,9,7.2,23193.8,8371.48
2024-08-04,106,2004,4,1.0,2198.29,774.58
2024-08-04,106,3001,6,3.0,3290.84,1231.97
2024-08-04,108,4004,7,4.2,17965.06,4589.36
2024-08-05,104,2007,7,1.75,3605.96,1120.13
2024-08-05,105,2002,1,0.25,526.77,180.83
2024-08-05,105,4001,7,10.5,19095.17,6621.83
2024-08-05,110,4003,6,4.8,15234.83,5102.52
2024-08-05,111,3001,10,5.0,5064.59,1693.11
2024-08-06,103,2005,2,2.0,1040.38,332.57
2024-08-06,104,4003,4,3.2,10696.35,3492.63
2024-08-06,104,4005,11,3.3,27186.17,9462.61
2024-08-06,105,2001,7,1.75,3632.77,1237.51
2024-08-06,106,2001,7,1.75,3780.04,1472.36
2024-08-06,106,3001,2,1.0,1056.11,398.37
2024-08-06,106,4005,9,2.7,22854.49,6550.85
2024-08-06,109,2002,3,0.75,1579.56,435.28
2024-08-06,109,2004,11,2.75,5295.41,1416.33
2024-08-06,112,2002,3,0.75,1642.45,641.96
2024-08-06,112,2003,9,4.5,4795.04,1600.93
2024-08-07,101,2006,1,0.25,536.81,168.26
2024-08-07,101,4004,3,1.8,7569.07,2578.14
2024-08-07,102,2007,3,0.75,1655.59,587.04
2024-08-07,102,3002,7,7.0,3682.2,1277.12
2024-08-07,102,4004,2,1.2,5279.95,1728.75
2024-08-07,103,3001,4,2.0,2020.43,729.37
2024-08-07,103,4005,10,3.0,25326.46,7444.36
2024-08-07,104,3003,10,10.0,4942.42,1709.15
2024-08-07,104,4003,6,4.8,16143.78,5625.04
2024-08-07,105,3003,9,9.0,4363.8,1415.01
2024-08-07,105,4005,3,0.9,7844.69,2286.2
2024-08-07,106,2001,4,1.0,2093.14,685.08
2024-08-07,106,3003,9,9.0,4547.38,1392.43
2024-08-07,110,4002,1,3.0,2544.41,370.88
2024-08-07,112,2003,5,2.5,2556.36,997.3
2024-08-08,101,4001,6,9.0,15626.77,5510.74
2024-08-08,101,4003,5,4.0,13688.57,4703.12
2024-08-08,102,2007,10,2.5,5133.88,1674.99
2024-08-08,102,4001,9,13.5,21678.76,7024.5
2024-08-08,102,4005,10,3.0,24227.43,6933.4
2024-08-08,103,2006,6,1.5,3035.89,1156.4
2024-08-08,103,4003,9,7.2,23701.8,7655.41
2024-08-08,104,3001,7,3.5,3730.2,1396.96
2024-08-08,105,3001,6,3.0,3228.77,1133.69
2024-08-08,106,3002,8,8.0,4209.11,1621.27
2024-08-08,106,4003,8,6.4,21158.17,7712.2
2024-08-08,111,2003,7,3.5,3835.3,1341.71
2024-08-08,112,2001,5,1.25,2646.67,910.4
2024-08-09,103,2001,8,2.0,4165.17,1460.9
2024-08-09,103,4004,12,7.2,29295.36,9685.87
2024-08-09,104,3003,11,11.0,5428.11,1713.2
2024-08-09,105,2001,10,2.5,5051.15,1893.34
2024-08-09,105,2007,10,2.5,4861.89,1689.89
2024-08-09,105,4002,6,18.0,16124.28,2576.84
2024-08-09,106,2007,2,0.5,1010.02,314.09
2024-08-09,108,2007,2,0.5,1090.19,261.08
2024-08-09,108,3001,5,2.5,2666.41,746.32
2024-08-09,108,4005,6,1.8,15332.85,3021.89
2024-08-09,109,2003,9,4.5,4709.9,1419.29
2024-08-09,111,2006,9,2.25,4731.68,1665.91
2024-08-09,111,3002,4,4.0,2046.42,666.9
2024-08-10,102,3002,6,6.0,3301.0,1186.17
2024-08-10,103,2001,9,2.25,4323.91,1470.56
2024-08-10,103,4002,7,21.0,18624.12,3453.32
2024-08-10,104,2005,6,6.0,3172.5,1192.07
2024-08-10,105,4001,11,16.5,27217.97,9768.3
2024-08-10,106,2004,1,0.25,533.73,192.94
2024-08-10,111,2006,6,1.5,3235.05,1086.67
2024-08-10,111,2007,6,1.5,3265.52,1154.48
2024-08-11,103,4003,11,8.8,26946.85,9046.23
2024-08-11,104,4003,7,5.6,18918.16,6541.44
2024-08-11,105,3003,10,10.0,4964.04,1814.72
2024-08-11,106,4001,10,15.0,24545.66,8744.42
2024-08-11,106,4005,10,3.0,25880.9,7534.08
2024-08-11,112,4004,7,4.2,18473.9,6030.92
2024-08-11,112,4005,8,2.4,21337.25,6340.76
2024-08-12,103,2004,2,0.5,1082.3,407.71
2024-08-12,103,2006,3,0.75,1530.64,575.88
2024-08-12,104,2006,2,0.5,1031.84,374.69
2024-08-12,106,2004,7,1.75,3691.35,1299.66
2024-08-12,106,2005,5,5.0,2647.25,957.92
2024-08-12,107,2002,10,2.5,5089.8,1984.04
2024-08-12,109,3003,1,1.0,508.37,131.13
2024-08-12,111,2007,4,1.0,2107.81,726.08
2024-08-12,112,2001,7,1.75,3567.95,1250.94
2024-08-12,112,3001,1,0.5,540.24,181.28
2024-08-13,102,2002,1,0.25,511.87,181.65
2024-08-13,102,2005,2,2.0,1088.04,409.93
2024-08-13,104,3003,6,6.0,3055.72,1018.38
2024-08-13,104,4004,2,1.2,5299.03,1772.13
2024-08-13,105,4002,10,30.0,25595.46,3301.21
2024-08-13,111,3002,6,6.0,3219.0,1247.12
2024-08-13,112,4005,5,1.5,12740.32,4227.92
2024-08-14,101,2001,11,2.75,5377.4,1896.05
2024-08-14,101,2006,2,0.5,1089.28,427.94
2024-08-14,101,4002,7,21.0,19189.28,2933.07
2024-08-14,102,2001,3,0.75,1652.94,583.52
2024-08-14,102,4003,3,2.4,8247.11,2626.06
2024-08-14,102,4004,4,2.4,10175.25,3729.83
2024-08-14,103,2005,9,9.0,4737.13,1610.32
2024-08-14,103,4001,2,3.0,5127.01,1993.51
2024-08-14,104,4004,6,3.6,15236.62,5227.96
2024-08-14,105,3003,3,3.0,1617.45,579.35
2024-08-14,106,4001,1,1.5,2725.15,965.03
2024-08-14,109,2007,7,1.75,3722.41,1030.74
2024-08-14,111,2001,9,2.25,4787.6,1724.77
2024-08-14,111,2007,8,2.0,4152.55,1612.92
2024-08-15,102,2005,5,5.0,2641.84,988.19
2024-08-15,103,3002,6,6.0,3212.94,1225.96
2024-08-15,105,2003,6,3.0,3167.66,1236.1
2024-08-15,108,2007,1,0.25,548.29,163.93
2024-08-15,110,4005,11,3.3,26912.75,5921.8
2024-08-16,105,2005,4,4.0,2022.58,685.92
2024-08-16,106,4004,6,3.6,16468.58,5509.93
2024-08-16,108,3001,1,0.5,530.6,183.62
2024-08-16,108,3003,1,1.0,529.71,150.07
2024-08-16,110,4005,7,2.1,18158.66,3995.6
2024-08-16,111,2006,4,1.0,2035.02,708.53
2024-08-17,101,2001,8,2.0,4156.68,1480.46
2024-08-17,101,2002,7,1.75,3764.26,1391.32
2024-08-17,101,4004,7,4.2,18271.37,6586.35
2024-08-17,102,2007,1,0.25,543.13,193.08
2024-08-17,103,2004,1,0.25,504.91,187.74
2024-08-17,103,2005,6,6.0,3058.35,1090.06
2024-08-17,105,2001,2,0.5,1013.52,316.06
2024-08-17,106,2007,10,2.5,4896.32,1653.29
2024-08-17,106,3002,8,8.0,4200.36,1392.54
2024-08-17,106,4001,5,7.5,13000.67,4673.06
2024-08-17,111,4002,9,27.0,23633.44,3702.91
2024-08-17,112,4002,8,24.0,20893.33,3454.58
2024-08-17,112,4003,15,12.0,38368.73,13120.37
2024-08-18,104,2002,4,1.0,2138.73,735.76
2024-08-18,105,2003,10,5.0,5143.28,1581.59
2024-08-18,105,3003,10,10.0,5138.34,1737.82
2024-08-18,105,4004,2,1.2,5310.24,1865.78
2024-08-18,105,4005,3,0.9,7887.85,2207.32
2024-08-18,106,2001,7,1.75,3562.57,1239.36
2024-08-18,106,4004,7,4.2,18615.84,6581.14
2024-08-18,109,3001,1,0.5,528.93,200.76
2024-08-18,109,3002,7,7.0,3591.98,893.22
2024-08-18,109,4003,3,2.4,7782.82,2172.49
2024-08-18,111,3003,7,7.0,3528.44,1141.37
2024-08-19,101,4005,4,1.2,10963.69,3239.26
2024-08-19,106,2004,7,1.75,3645.3,1221.4
2024-08-19,112,2001,3,0.75,1550.2,583.09
2024-08-19,112,3001,14,7.0,7121.45,2473.14
2024-08-19,112,4002,8,24.0,21186.5,2924.76
2024-08-20,101,2004,4,1.0,2145.76,715.54
2024-08-20,103,2001,1,0.25,513.23,180.18
2024-08-20,105,2001,2,0.5,1063.84,382.8
2024-08-20,108,2003,5,2.5,2609.14,721.42
2024-08-20,108,2007,2,0.5,1065.76,279.32
2024-08-20,111,4005,5,1.5,12644.75,3972.11
2024-08-20,112,3002,6,6.0,3028.7,1125.56
2024-08-21,102,2007,5,1.25,2529.08,925.25
2024-08-21,102,3002,5,5.0,2647.37,976.61
2024-08-21,105,2001,9,2.25,4586.05,1608.14
2024-08-21,105,4001,4,6.0,10738.89,3669.72
2024-08-21,106,2007,5,1.25,2611.96,908.46
2024-08-21,106,4004,1,0.6,2746.49,891.89
2024-08-21,107,3001,5,2.5,2534.4,777.56
2024-08-21,108,4002,2,6.0,5468.68,399.7
2024-08-21,110,2004,11,2.75,5366.82,1792.74
2024-08-21,111,3002,9,9.0,4615.58,1631.84
2024-08-21,112,2003,2,1.0,1012.55,397.75
2024-08-22,102,2004,8,2.0,4153.21,1464.85
2024-08-22,103,4005,1,0.3,2753.77,854.07
2024-08-22,105,3003,7,7.0,3688.12,1328.14
2024-08-22,108,2001,8,2.0,4091.98,1228.63
2024-08-22,112,4001,10,15.0,24801.64,8306.4
2024-08-23,101,4002,4,12.0,10204.42,1914.03
2024-08-23,102,2006,3,0.75,1533.35,569.51
2024-08-23,102,4004,4,2.4,10608.68,3333.19
2024-08-23,104,2002,7,1.75,3656.01,1237.22
2024-08-23,104,3002,9,9.0,4703.99,1462.41
2024-08-23,104,3003,6,6.0,3303.42,1167.36
2024-08-23,105,2005,6,6.0,3141.69,1044.39
2024-08-23,105,3003,5,5.0,2694.87,1015.11
2024-08-23,108,2002,2,0.5,1061.54,328.7
2024-08-23,108,2005,10,10.0,4898.69,1271.01
2024-08-23,111,2005,8,8.0,4171.34,1383.94
2024-08-23,111,4002,8,24.0,21260.52,3110.09
2024-08-23,112,2005,6,6.0,3041.22,961.08
2024-08-23,112,3003,4,4.0,2083.15,693.93
2024-08-24,102,2006,6,1.5,3283.4,1212.55
2024-08-24,104,2006,4,1.0,2036.61,681.11
2024-08-24,106,2002,12,3.0,5943.76,2059.78
2024-08-24,106,2007,8,2.0,4069.15,1456.87
2024-08-24,106,3001,4,2.0,2039.34,685.59
2024-08-24,106,4005,5,1.5,13558.31,4562.35
2024-08-24,110,4002,2,6.0,5417.16,722.45
2024-08-24,112,2006,10,2.5,5159.97,1730.15
2024-08-25,101,4005,11,3.3,27576.46,8045.24
2024-08-25,103,2003,4,2.0,2078.14,738.19
2024-08-25,103,3002,4,4.0,2055.5,704.35
2024-08-25,103,4004,11,6.6,27482.91,10488.14
2024-08-25,105,2003,7,3.5,3569.2,1351.28
2024-08-25,108,2005,2,2.0,1013.41,261.06
2024-08-25,109,4001,5,7.5,13618.25,4855.11
2024-08-25,110,2006,4,1.0,2162.94,736.23
2024-08-25,112,3003,3,3.0,1635.75,570.8
2024-08-26,101,4003,1,0.8,2657.32,926.74
2024-08-26,103,2002,9,2.25,4351.35,1584.4
2024-08-26,103,4003,11,8.8,27239.72,10268.17
2024-08-26,104,2003,4,2.0,2137.05,692.87
2024-08-26,105,2006,9,2.25,4327.84,1401.53
2024-08-26,105,2007,4,1.0,2139.13,690.37
2024-08-26,105,3003,10,10.0,4964.05,1681.18
2024-08-26,105,4004,1,0.6,2729.57,1033.33
2024-08-26,108,4004,1,0.6,2699.0,819.73
2024-08-26,109,4004,8,4.8,20754.1,6119.61
2024-08-26,112,2004,7,1.75,3549.44,1303.45
2024-08-27,102,2002,7,1.75,3671.89,1345.21
2024-08-27,103,2001,3,0.75,1553.37,561.29
2024-08-27,103,2002,7,1.75,3649.96,1385.31
2024-08-27,104,2006,3,0.75,1512.09,514.57
2024-08-27,105,2001,3,0.75,1643.22,570.46
2024-08-27,105,2004,2,0.5,1074.68,372.02
2024-08-27,105,2005,7,7.0,3546.11,1255.16
2024-08-27,105,3002,8,8.0,4275.99,1354.32
2024-08-27,105,4002,4,12.0,10981.68,1867.56
2024-08-27,106,2002,2,0.5,1098.39,363.05
2024-08-27,106,2003,5,2.5,2602.16,810.16
2024-08-27,110,2003,5,2.5,2649.62,878.48
2024-08-27,112,2002,10,2.5,5194.92,1886.63
2024-08-27,112,4004,8,4.8,20866.76,6903.46
2024-08-28,101,2002,7,1.75,3704.91,1240.05
2024-08-28,103,2002,7,1.75,3746.3,1382.14
2024-08-28,103,2007,3,0.75,1527.76,536.48
2024-08-28,105,4003,1,0.8,2597.7,862.05
2024-08-28,106,2003,1,0.5,536.47,175.19
2024-08-28,112,2007,1,0.25,525.64,180.23
2024-08-29,103,2006,4,1.0,2088.09,755.62
2024-08-29,104,2001,6,1.5,3291.11,1174.62
2024-08-29,104,2005,6,6.0,3240.67,1088.09
2024-08-29,105,2004,10,2.5,4835.66,1699.71
2024-08-29,105,3002,8,8.0,4113.65,1288.36
2024-08-29,106,4005,2,0.6,5240.15,1448.85
2024-08-29,108,2007,8,2.0,4298.33,1149.38
2024-08-29,108,4005,5,1.5,13338.74,3166.86
2024-08-29,111,2006,2,0.5,1030.81,341.1
2024-08-29,112,3002,8,8.0,4302.42,1393.53
2024-08-30,102,2003,8,4.0,4081.96,1462.34
2024-08-30,102,4001,3,4.5,7901.21,2759.14
2024-08-30,103,2001,4,1.0,2200.25,772.25
2024-08-30,104,2004,8,2.0,4154.34,1358.0
2024-08-30,104,3003,11,11.0,5344.57,1901.86
2024-08-30,105,4002,1,3.0,2569.65,347.37
2024-08-30,106,4003,3,2.4,8217.54,3145.61
2024-08-30,111,3003,1,1.0,507.27,168.95
2024-08-30,112,4004,2,1.2,5374.02,1959.52
2024-08-31,102,2004,5,1.25,2595.77,831.03
2024-08-31,105,4004,4,2.4,10494.28,4031.2
2024-08-31,106,2004,8,2.0,4139.24,1473.85
2024-08-31,111,4001,4,6.0,10496.96,3658.2
2024-08-31,112,2001,1,0.25,510.28,185.65
2024-08-31,112,2004,3,0.75,1522.42,485.87
2024-09-01,101,2005,8,8.0,4097.0,1459.55
2024-09-01,101,2007,7,1.75,3638.38,1199.07
2024-09-01,102,2005,2,2.0,1061.26,333.47
2024-09-01,102,2007,3,0.75,1536.77,504.82
2024-09-01,102,4003,5,4.0,13606.71,5286.49
2024-09-01,102,4004,6,3.6,15919.23,5265.86
2024-09-01,104,4003,5,4.0,12679.4,4605.25
2024-09-01,105,3003,1,1.0,514.47,186.52
2024-09-01,105,4001,3,4.5,8104.36,2848.01
2024-09-01,106,2006,7,1.75,3561.63,1218.02
2024-09-01,106,2007,5,1.25,2630.65,1032.21
2024-09-01,109,4003,1,0.8,2577.0,584.52
2024-09-01,111,4003,3,2.4,7601.17,2664.35
2024-09-01,112,2001,8,2.0,4094.94,1481.76
2024-09-01,112,4001,8,12.0,21016.6,8042.37
2024-09-02,101,4001,6,9.0,16285.7,6319.21
2024-09-02,103,2007,8,2.0,4242.13,1364.88
2024-09-02,104,2001,4,1.0,2105.1,775.05
2024-09-02,104,3001,5,2.5,2748.87,894.41
2024-09-02,104,4001,3,4.5,7813.88,2745.38
2024-09-02,105,2003,11,5.5,5516.88,1959.59
2024-09-02,106,3003,10,10.0,4936.37,1624.81
2024-09-02,109,2004,12,3.0,6047.94,1783.33
2024-09-02,109,3001,9,4.5,4629.06,1241.01
2024-09-02,112,2004,11,2.75,5419.94,1875.25
2024-09-02,112,2007,6,1.5,3063.66,1124.81
2024-09-02,112,4005,9,2.7,22043.3,7133.33
2024-09-03,101,2002,2,0.5,1089.65,407.37
2024-09-03,101,3003,10,10.0,5228.18,1908.1
2024-09-03,101,4004,5,3.0,13380.06,4405.12
2024-09-03,102,3003,4,4.0,2083.67,718.08
2024-09-03,103,4001,7,10.5,17924.0,6393.74
2024-09-03,105,2006,6,1.5,3245.28,1202.55
2024-09-03,106,3001,1,0.5,511.15,179.16
2024-09-03,108,2007,1,0.25,535.68,131.45
2024-09-03,111,2007,2,0.5,1018.03,363.74
2024-09-03,112,4005,2,0.6,5428.01,1734.33
2024-09-04,101,3001,4,2.0,2107.22,709.84
2024-09-04,106,2001,7,1.75,3648.39,1293.65
2024-09-04,109,4002,4,12.0,11003.25,431.67
2024-09-04,110,4005,7,2.1,18734.25,4400.92
2024-09-04,111,2001,4,1.0,2184.69,758.76
2024-09-04,111,3003,2,2.0,1044.92,386.21
2024-09-04,112,4003,5,4.0,13372.24,5214.25
2024-09-05,101,4002,8,24.0,20864.22,3398.17
2024-09-05,102,2001,1,0.25,532.04,175.34
2024-09-05,103,3001,7,3.5,3625.03,1305.83
2024-09-05,109,4005,3,0.9,8035.42,1541.44
2024-09-05,111,3003,6,6.0,3299.59,1164.11
2024-09-06,101,3003,7,7.0,3685.66,1386.9
2024-09-06,103,4001,9,13.5,23883.45,8766.74
2024-09-06,104,4004,6,3.6,15234.99,4834.01
2024-09-06,106,4002,5,15.0,12901.55,1883.97
2024-09-06,111,2002,7,1.75,3805.94,1222.66
2024-09-06,112,4002,11,33.0,26760.98,2754.26
2024-09-07,101,4002,7,21.0,18644.65,2856.73
2024-09-07,102,2003,5,2.5,2671.78,848.81
2024-09-07,104,2006,3,0.75,1523.28,521.24
2024-09-07,105,2005,4,4.0,2137.13,667.1
2024-09-07,105,2007,6,1.5,3249.04,1036.6
2024-09-07,108,2003,11,5.5,5308.77,1428.19
2024-09-07,108,4002,6,18.0,16526.81,1285.19
2024-09-07,108,4004,4,2.4,10945.35,3359.23
2024-09-07,109,2002,11,2.75,5290.57,1508.79
2024-09-07,110,2004,12,3.0,6059.78,2141.47
2024-09-07,111,2006,1,0.25,539.73,192.63
2024-09-08,101,3003,4,4.0,2189.61,795.34
2024-09-08,102,4001,11,16.5,28115.48,9383.5
2024-09-08,104,2004,1,0.25,548.77,177.17
2024-09-08,104,3001,6,3.0,3133.86,1081.18
2024-09-08,105,2003,10,5.0,5235.27,1826.18
2024-09-08,105,2007,8,2.0,4035.89,1288.09
2024-09-08,106,3002,1,1.0,524.16,173.21
2024-09-08,110,4002,10,30.0,26000.6,2232.78
2024-09-08,111,3002,7,7.0,3622.65,1155.7
2024-09-08,111,3003,5,5.0,2538.05,840.16
2024-09-08,111,4005,9,2.7,23071.39,6938.23
2024-09-08,112,4003,6,4.8,16280.38,5537.83
2024-09-08,112,4005,11,3.3,26948.79,7132.17
2024-09-09,101,3003,10,10.0,5050.78,1796.15
2024-09-09,101,4002,6,18.0,16354.97,2311.72
2024-09-09,105,3001,9,4.5,4638.35,1668.87
2024-09-09,109,4001,1,1.5,2667.98,917.9
2024-09-09,111,4002,9,27.0,22743.26,3972.57
2024-09-10,101,2004,7,1.75,3826.51,1380.3
2024-09-10,104,2002,6,1.5,3137.6,1033.08
2024-09-10,105,3002,14,14.0,7106.22,2583.27
2024-09-10,106,2005,9,9.0,4615.62,1601.5
2024-09-10,108,2003,5,2.5,2679.19,913.2
2024-09-11,101,2006,1,0.25,548.73,188.33
2024-09-11,102,3003,11,11.0,5344.48,1708.98
2024-09-11,103,2005,10,10.0,4956.94,1874.69
2024-09-11,103,4004,8,4.8,20752.87,7620.37
2024-09-11,103,4005,8,2.4,21120.21,6194.16
2024-09-11,105,2007,10,2.5,4913.12,1639.86
2024-09-11,105,4001,12,18.0,30094.3,10576.31
2024-09-11,106,2004,10,2.5,5221.95,1851.77
2024-09-11,106,2007,9,2.25,4775.6,1510.24
2024-09-11,108,4005,1,0.3,2683.92,590.78
2024-09-11,111,2003,5,2.5,2605.6,858.52
2024-09-11,112,2006,1,0.25,536.03,175.92
2024-09-11,112,4005,2,0.6,5120.77,1558.09
2024-09-12,103,3003,3,3.0,1577.93,594.13
2024-09-12,103,4005,10,3.0,25637.44,7173.49
2024-09-12,104,2003,9,4.5,4360.49,1601.21
2024-09-12,104,2004,2,0.5,1016.09,371.95
2024-09-12,105,2001,1,0.25,520.82,188.5
2024-09-12,109,2003,1,0.5,509.28,132.15
2024-09-12,111,2002,1,0.25,546.66,211.74
2024-09-12,111,3001,2,1.0,1085.04,393.25
2024-09-12,112,3003,9,9.0,4653.21,1583.88
2024-09-12,112,4004,2,1.2,5475.82,1935.37
2024-09-13,104,2003,4,2.0,2158.04,675.49
2024-09-13,105,4003,6,4.8,16093.32,5279.56
2024-09-13,107,3002,6,6.0,3126.62,1131.34
2024-09-13,111,4005,2,0.6,5432.2,1461.5
2024-09-13,112,2001,5,1.25,2706.96,848.32
2024-09-14,103,4001,11,16.5,26767.06,9362.57
2024-09-14,104,2005,9,9.0,4350.31,1455.2
2024-09-14,105,2003,6,3.0,3246.39,1187.1
2024-09-14,108,4004,4,2.4,10145.33,2670.23
2024-09-14,109,2006,5,1.25,2706.85,810.05
2024-09-14,112,2001,4,1.0,2187.58,810.85
2024-09-15,101,3003,7,7.0,3775.02,1209.49
2024-09-15,102,2003,6,3.0,3244.5,1193.11
2024-09-15,103,3002,4,4.0,2055.77,736.5
2024-09-15,106,2003,9,4.5,4411.02,1674.43
2024-09-15,112,2007,10,2.5,4898.86,1735.28
2024-09-16,101,2004,6,1.5,3199.57,1190.76
2024-09-16,104,3002,7,7.0,3629.51,1241.91
2024-09-16,111,3001,10,5.0,5248.13,1857.0
2024-09-16,112,2007,5,1.25,2672.17,1005.18
2024-09-16,112,4002,4,12.0,10867.59,2067.56
2024-09-17,102,4002,1,3.0,2611.5,395.92
2024-09-17,104,4005,11,3.3,26999.66,6858.14
2024-09-17,105,2001,9,2.25,4632.03,1696.58
2024-09-17,105,3002,4,4.0,2088.55,733.32
2024-09-17,105,3003,2,2.0,1044.72,357.4
2024-09-17,105,4003,2,1.6,5141.14,1724.86
2024-09-17,109,3002,7,7.0,3640.34,1124.02
2024-09-17,112,2001,4,1.0,2184.58,766.64
2024-09-18,102,3001,10,5.0,5254.09,1877.75
2024-09-18,103,4004,11,6.6,27084.78,8947.45
2024-09-18,103,4005,9,2.7,23583.03,7455.26
2024-09-18,104,2001,16,4.0,7787.38,2422.2
2024-09-18,105,2007,2,0.5,1037.07,396.5
2024-09-18,105,3001,10,5.0,4928.78,1939.17
2024-09-18,106,2005,7,7.0,3657.1,1351.61
2024-09-18,108,2001,3,0.75,1555.25,420.2
2024-09-18,109,4002,5,15.0,12876.77,1196.64
2024-09-19,103,4002,1,3.0,2593.68,368.29
2024-09-19,104,2003,2,1.0,1100.67,395.6
2024-09-19,110,2003,4,2.0,2090.53,804.19
2024-09-19,111,2003,3,1.5,1625.52,617.2
2024-09-19,111,3003,6,6.0,3025.56,1090.19
2024-09-20,104,4002,7,21.0,18292.62,2360.11
2024-09-20,106,2002,5,1.25,2533.28,868.02
2024-09-20,109,3003,6,6.0,3064.54,803.7
2024-09-20,109,4001,9,13.5,23448.52,7269.88
2024-09-20,112,4005,2,0.6,5193.55,1577.38
2024-09-21,101,2002,9,2.25,4591.53,1482.78
2024-09-21,101,4002,1,3.0,2753.33,423.38
2024-09-21,104,2001,12,3.0,5898.11,2052.94
